items	SCG
GC_00007771	0
GC_00007772	0
GC_00007773	0
GC_00007774	0
GC_00007775	0
GC_00007776	0
GC_00007777	0
GC_00007778	0
GC_00007779	0
GC_00007780	0
GC_00007781	0
GC_00007782	0
GC_00007783	0
GC_00007784	0
GC_00007785	0
GC_00007786	0
GC_00007787	0
GC_00007788	0
GC_00007789	0
GC_00007790	0
GC_00007791	0
GC_00007792	0
GC_00007793	0
GC_00007794	0
GC_00007795	0
GC_00007796	0
GC_00007797	0
GC_00007798	0
GC_00007799	0
GC_00007800	0
GC_00007801	0
GC_00007802	0
GC_00007803	0
GC_00007804	0
GC_00007805	0
GC_00007806	0
GC_00007807	0
GC_00007808	0
GC_00007809	0
GC_00007810	0
GC_00007811	0
GC_00007812	0
GC_00007813	0
GC_00007814	0
GC_00007815	0
GC_00007816	0
GC_00007817	0
GC_00007818	0
GC_00007819	0
GC_00007820	0
GC_00007821	0
GC_00007822	0
GC_00007823	0
GC_00007824	0
GC_00007825	0
GC_00007826	0
GC_00007827	0
GC_00007828	0
GC_00007829	0
GC_00007830	0
GC_00007831	0
GC_00007832	0
GC_00007833	0
GC_00007834	0
GC_00007835	0
GC_00007836	0
GC_00007837	0
GC_00007838	0
GC_00007839	0
GC_00007840	0
GC_00007841	0
GC_00007842	0
GC_00007843	0
GC_00007844	0
GC_00007845	0
GC_00007846	0
GC_00007847	0
GC_00007848	0
GC_00007849	0
GC_00007850	0
GC_00007851	0
GC_00007852	0
GC_00007853	0
GC_00007854	0
GC_00007855	0
GC_00007856	0
GC_00007857	0
GC_00007858	0
GC_00007859	0
GC_00007860	0
GC_00007861	0
GC_00007862	0
GC_00007863	0
GC_00007864	0
GC_00007865	0
GC_00007866	0
GC_00007867	0
GC_00007868	0
GC_00007869	0
GC_00007870	0
GC_00007871	0
GC_00007872	0
GC_00007873	0
GC_00007874	0
GC_00007875	0
GC_00007876	0
GC_00007877	0
GC_00007878	0
GC_00007879	0
GC_00007880	0
GC_00007881	0
GC_00007882	0
GC_00007883	0
GC_00007884	0
GC_00007885	0
GC_00007886	0
GC_00007887	0
GC_00007888	0
GC_00007889	0
GC_00007890	0
GC_00007891	0
GC_00007892	0
GC_00007893	0
GC_00007894	0
GC_00007895	0
GC_00007896	0
GC_00007897	0
GC_00007898	0
GC_00007899	0
GC_00007900	0
GC_00007901	0
GC_00007902	0
GC_00007903	0
GC_00007904	0
GC_00007905	0
GC_00007906	0
GC_00007907	0
GC_00007908	0
GC_00007909	0
GC_00007910	0
GC_00007911	0
GC_00007912	0
GC_00007913	0
GC_00007914	0
GC_00007915	0
GC_00007916	0
GC_00007917	0
GC_00007918	0
GC_00007919	0
GC_00007920	0
GC_00007921	0
GC_00007922	0
GC_00007923	0
GC_00007924	0
GC_00007925	0
GC_00007926	0
GC_00007927	0
GC_00007928	0
GC_00007929	0
GC_00007930	0
GC_00007931	0
GC_00007932	0
GC_00007933	0
GC_00007934	0
GC_00007935	0
GC_00007936	0
GC_00007937	0
GC_00007938	0
GC_00007939	0
GC_00007940	0
GC_00007941	0
GC_00007942	0
GC_00007943	0
GC_00007944	0
GC_00007945	0
GC_00007946	0
GC_00007947	0
GC_00007948	0
GC_00007949	0
GC_00007950	0
GC_00007951	0
GC_00007952	0
GC_00007953	0
GC_00007954	0
GC_00007955	0
GC_00007956	0
GC_00007957	0
GC_00007958	0
GC_00007959	0
GC_00007960	0
GC_00007961	0
GC_00007962	0
GC_00007963	0
GC_00007964	0
GC_00007965	0
GC_00007966	0
GC_00007967	0
GC_00007968	0
GC_00007969	0
GC_00007970	0
GC_00007971	0
GC_00007972	0
GC_00007973	0
GC_00007974	0
GC_00007975	0
GC_00007976	0
GC_00007977	0
GC_00007978	0
GC_00007979	0
GC_00007980	0
GC_00007981	0
GC_00007982	0
GC_00007983	0
GC_00007984	0
GC_00007985	0
GC_00007986	0
GC_00007987	0
GC_00007988	0
GC_00007989	0
GC_00007990	0
GC_00007991	0
GC_00007992	0
GC_00007993	0
GC_00007994	0
GC_00007995	0
GC_00007996	0
GC_00007997	0
GC_00007998	0
GC_00007999	0
GC_00008000	0
GC_00008001	0
GC_00008002	0
GC_00008003	0
GC_00008004	0
GC_00008005	0
GC_00008006	0
GC_00008007	0
GC_00008008	0
GC_00008009	0
GC_00008010	0
GC_00008011	0
GC_00008012	0
GC_00008013	0
GC_00008014	0
GC_00008015	0
GC_00008016	0
GC_00008017	0
GC_00008018	0
GC_00008019	0
GC_00008020	0
GC_00008021	0
GC_00008022	0
GC_00008023	0
GC_00008024	0
GC_00008025	0
GC_00008026	0
GC_00008027	0
GC_00008028	0
GC_00008029	0
GC_00008030	0
GC_00008031	0
GC_00008032	0
GC_00008033	0
GC_00008034	0
GC_00008035	0
GC_00008036	0
GC_00008037	0
GC_00008038	0
GC_00008039	0
GC_00008040	0
GC_00008041	0
GC_00008042	0
GC_00008043	0
GC_00008044	0
GC_00008045	0
GC_00008046	0
GC_00008047	0
GC_00008048	0
GC_00008049	0
GC_00008050	0
GC_00008051	0
GC_00008052	0
GC_00008053	0
GC_00008054	0
GC_00008055	0
GC_00008056	0
GC_00008057	0
GC_00008058	0
GC_00008059	0
GC_00008060	0
GC_00008061	0
GC_00008062	0
GC_00008063	0
GC_00008064	0
GC_00008065	0
GC_00008066	0
GC_00008067	0
GC_00008068	0
GC_00008069	0
GC_00008070	0
GC_00008071	0
GC_00008072	0
GC_00008073	0
GC_00008074	0
GC_00008075	0
GC_00008076	0
GC_00008077	0
GC_00008078	0
GC_00008079	0
GC_00008080	0
GC_00008081	0
GC_00008082	0
GC_00008083	0
GC_00008084	0
GC_00008085	0
GC_00008086	0
GC_00008087	0
GC_00008088	0
GC_00008089	0
GC_00008090	0
GC_00008091	0
GC_00008092	0
GC_00008093	0
GC_00008094	0
GC_00008095	0
GC_00008096	0
GC_00008097	0
GC_00008098	0
GC_00008099	0
GC_00008100	0
GC_00008101	0
GC_00008102	0
GC_00008103	0
GC_00008104	0
GC_00008105	0
GC_00008106	0
GC_00008107	0
GC_00008108	0
GC_00008109	0
GC_00008110	0
GC_00008111	0
GC_00008112	0
GC_00008113	0
GC_00008114	0
GC_00008115	0
GC_00008116	0
GC_00008117	0
GC_00008118	0
GC_00008119	0
GC_00008120	0
GC_00008121	0
GC_00008122	0
GC_00008123	0
GC_00008124	0
GC_00008125	0
GC_00008126	0
GC_00008127	0
GC_00008128	0
GC_00008129	0
GC_00008130	0
GC_00008131	0
GC_00008132	0
GC_00008133	0
GC_00008134	0
GC_00008135	0
GC_00008136	0
GC_00008137	0
GC_00008138	0
GC_00008139	0
GC_00008140	0
GC_00008141	0
GC_00008142	0
GC_00008143	0
GC_00008144	0
GC_00008145	0
GC_00008146	0
GC_00008147	0
GC_00008148	0
GC_00008149	0
GC_00008150	0
GC_00008151	0
GC_00008152	0
GC_00008153	0
GC_00008154	0
GC_00008155	0
GC_00008156	0
GC_00008157	0
GC_00008158	0
GC_00008159	0
GC_00008160	0
GC_00008161	0
GC_00008162	0
GC_00008163	0
GC_00008164	0
GC_00008165	0
GC_00008166	0
GC_00008167	0
GC_00008168	0
GC_00008169	0
GC_00008170	0
GC_00008171	0
GC_00008172	0
GC_00008173	0
GC_00008174	0
GC_00008175	0
GC_00008176	0
GC_00008177	0
GC_00008178	0
GC_00008179	0
GC_00008180	0
GC_00008181	0
GC_00008182	0
GC_00008183	0
GC_00008184	0
GC_00008185	0
GC_00008186	0
GC_00008187	0
GC_00008188	0
GC_00008189	0
GC_00008190	0
GC_00008191	0
GC_00008192	0
GC_00008193	0
GC_00008194	0
GC_00008195	0
GC_00008196	0
GC_00008197	0
GC_00008198	0
GC_00008199	0
GC_00008200	0
GC_00008201	0
GC_00008202	0
GC_00008203	0
GC_00008204	0
GC_00008205	0
GC_00008206	0
GC_00008207	0
GC_00008208	0
GC_00008209	0
GC_00008210	0
GC_00008211	0
GC_00008212	0
GC_00008213	0
GC_00008214	0
GC_00008215	0
GC_00008216	0
GC_00008217	0
GC_00008218	0
GC_00008219	0
GC_00008220	0
GC_00008221	0
GC_00008222	0
GC_00008223	0
GC_00008224	0
GC_00008225	0
GC_00008226	0
GC_00008227	0
GC_00008228	0
GC_00008229	0
GC_00008230	0
GC_00008231	0
GC_00008232	0
GC_00008233	0
GC_00008234	0
GC_00008235	0
GC_00008236	0
GC_00008237	0
GC_00008238	0
GC_00008239	0
GC_00008240	0
GC_00008241	0
GC_00008242	0
GC_00008243	0
GC_00008244	0
GC_00008245	0
GC_00008246	0
GC_00008247	0
GC_00008248	0
GC_00008249	0
GC_00008250	0
GC_00008251	0
GC_00008252	0
GC_00008253	0
GC_00008254	0
GC_00008255	0
GC_00008256	0
GC_00008257	0
GC_00008258	0
GC_00008259	0
GC_00008260	0
GC_00008261	0
GC_00008262	0
GC_00008263	0
GC_00008264	0
GC_00008265	0
GC_00008266	0
GC_00008267	0
GC_00008268	0
GC_00008269	0
GC_00008270	0
GC_00008271	0
GC_00008272	0
GC_00008273	0
GC_00008274	0
GC_00008275	0
GC_00008276	0
GC_00008277	0
GC_00008278	0
GC_00008279	0
GC_00008280	0
GC_00008281	0
GC_00008282	0
GC_00008283	0
GC_00008284	0
GC_00008285	0
GC_00008286	0
GC_00008287	0
GC_00008288	0
GC_00008289	0
GC_00008290	0
GC_00008291	0
GC_00008292	0
GC_00008293	0
GC_00008294	0
GC_00008295	0
GC_00008296	0
GC_00008297	0
GC_00008298	0
GC_00008299	0
GC_00008300	0
GC_00008301	0
GC_00008302	0
GC_00008303	0
GC_00008304	0
GC_00008305	0
GC_00008306	0
GC_00008307	0
GC_00008308	0
GC_00008309	0
GC_00008310	0
GC_00008311	0
GC_00008312	0
GC_00008313	0
GC_00008314	0
GC_00008315	0
GC_00008316	0
GC_00008317	0
GC_00008318	0
GC_00008319	0
GC_00008320	0
GC_00008321	0
GC_00008322	0
GC_00008323	0
GC_00008324	0
GC_00008325	0
GC_00008326	0
GC_00008327	0
GC_00008328	0
GC_00008329	0
GC_00008330	0
GC_00008331	0
GC_00008332	0
GC_00008333	0
GC_00008334	0
GC_00008335	0
GC_00008336	0
GC_00008337	0
GC_00008338	0
GC_00008339	0
GC_00008340	0
GC_00008341	0
GC_00008342	0
GC_00008343	0
GC_00008344	0
GC_00008345	0
GC_00008346	0
GC_00008347	0
GC_00008348	0
GC_00008349	0
GC_00008350	0
GC_00008351	0
GC_00008352	0
GC_00008353	0
GC_00008354	0
GC_00008355	0
GC_00008356	0
GC_00008357	0
GC_00008358	0
GC_00008359	0
GC_00008360	0
GC_00008361	0
GC_00008362	0
GC_00008363	0
GC_00008364	0
GC_00008365	0
GC_00008366	0
GC_00008367	0
GC_00008368	0
GC_00008369	0
GC_00008370	0
GC_00008371	0
GC_00008372	0
GC_00008373	0
GC_00008374	0
GC_00008375	0
GC_00008376	0
GC_00008377	0
GC_00008378	0
GC_00008379	0
GC_00008380	0
GC_00008381	0
GC_00008382	0
GC_00008383	0
GC_00008384	0
GC_00008385	0
GC_00008386	0
GC_00008387	0
GC_00008388	0
GC_00008389	0
GC_00008390	0
GC_00008391	0
GC_00008392	0
GC_00008393	0
GC_00008394	0
GC_00008395	0
GC_00008396	0
GC_00008397	0
GC_00008398	0
GC_00008399	0
GC_00008400	0
GC_00008401	0
GC_00008402	0
GC_00008403	0
GC_00008404	0
GC_00008405	0
GC_00008406	0
GC_00008407	0
GC_00008408	0
GC_00008409	0
GC_00008410	0
GC_00008411	0
GC_00008412	0
GC_00008413	0
GC_00008414	0
GC_00008415	0
GC_00008416	0
GC_00008417	0
GC_00008418	0
GC_00008419	0
GC_00008420	0
GC_00008421	0
GC_00008422	0
GC_00008423	0
GC_00008424	0
GC_00008425	0
GC_00008426	0
GC_00008427	0
GC_00008428	0
GC_00008429	0
GC_00008430	0
GC_00008431	0
GC_00008432	0
GC_00008433	0
GC_00008434	0
GC_00008435	0
GC_00008436	0
GC_00008437	0
GC_00008438	0
GC_00008439	0
GC_00008440	0
GC_00008441	0
GC_00008442	0
GC_00008443	0
GC_00008444	0
GC_00008445	0
GC_00008446	0
GC_00008447	0
GC_00008448	0
GC_00008449	0
GC_00008450	0
GC_00008451	0
GC_00008452	0
GC_00008453	0
GC_00008454	0
GC_00008455	0
GC_00008456	0
GC_00008457	0
GC_00008458	0
GC_00008459	0
GC_00008460	0
GC_00008461	0
GC_00008462	0
GC_00008463	0
GC_00008464	0
GC_00008465	0
GC_00008466	0
GC_00008467	0
GC_00008468	0
GC_00008469	0
GC_00008470	0
GC_00008471	0
GC_00008472	0
GC_00008473	0
GC_00008474	0
GC_00008475	0
GC_00008476	0
GC_00008477	0
GC_00008478	0
GC_00008479	0
GC_00008480	0
GC_00008481	0
GC_00008482	0
GC_00008483	0
GC_00008484	0
GC_00008485	0
GC_00008486	0
GC_00008487	0
GC_00008488	0
GC_00008489	0
GC_00008490	0
GC_00008491	0
GC_00008492	0
GC_00008493	0
GC_00008494	0
GC_00008495	0
GC_00008496	0
