"module","module_name.x","KMM289_pathwise_module_completeness","KMM358_pathwise_module_completeness","KMM366_pathwise_module_completeness","KMM289_stepwise_module_completeness","KMM358_stepwise_module_completeness","KMM366_stepwise_module_completeness","has_na_pathwise","pathwise_difference","same_pathwise","module_name.y","module_class","module_category","module_subcategory"
"M00959","Guanine ribonucleotide degradation, GMP => Urate",1,1,1,1,1,1,FALSE,0,TRUE,"Guanine ribonucleotide degradation, GMP => Urate","Pathway modules","Nucleotide metabolism","Purine metabolism"
"M00959","Guanine ribonucleotide degradation, GMP => Urate",1,1,1,1,1,1,FALSE,0,TRUE,"Guanine ribonucleotide degradation, GMP => Urate","Pathway modules","Nucleotide metabolism","Purine metabolism"
"M00546","Purine degradation, xanthine => urea",0.2,0.2,0.2,0.2,0.2,0.2,FALSE,0,TRUE,"Purine degradation, xanthine => urea","Pathway modules","Nucleotide metabolism","Purine metabolism"
"M00546","Purine degradation, xanthine => urea",0.2,0.2,0.2,0.2,0.2,0.2,FALSE,0,TRUE,"Purine degradation, xanthine => urea","Pathway modules","Nucleotide metabolism","Purine metabolism"
"M00546","Purine degradation, xanthine => urea",0.2,0.2,0.2,0.2,0.2,0.2,FALSE,0,TRUE,"Purine degradation, xanthine => urea","Pathway modules","Nucleotide metabolism","Purine metabolism"
"M00051","De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP",1,1,1,1,1,1,FALSE,0,TRUE,"De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP","Pathway modules","Nucleotide metabolism","Pyrimidine metabolism"
"M00051","De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP",1,1,1,1,1,1,FALSE,0,TRUE,"De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP","Pathway modules","Nucleotide metabolism","Pyrimidine metabolism"
"M00051","De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP",1,1,1,1,1,1,FALSE,0,TRUE,"De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP","Pathway modules","Nucleotide metabolism","Pyrimidine metabolism"
"M00052","Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP",1,1,1,1,1,1,FALSE,0,TRUE,"Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP","Pathway modules","Nucleotide metabolism","Pyrimidine metabolism"
"M00052","Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP",1,1,1,1,1,1,FALSE,0,TRUE,"Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP","Pathway modules","Nucleotide metabolism","Pyrimidine metabolism"
"M00052","Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP",1,1,1,1,1,1,FALSE,0,TRUE,"Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP","Pathway modules","Nucleotide metabolism","Pyrimidine metabolism"
"M00938","Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP",1,1,1,1,1,1,FALSE,0,TRUE,"Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP","Pathway modules","Nucleotide metabolism","Pyrimidine metabolism"
"M00938","Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP",1,1,1,1,1,1,FALSE,0,TRUE,"Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP","Pathway modules","Nucleotide metabolism","Pyrimidine metabolism"
"M00938","Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP",1,1,1,1,1,1,FALSE,0,TRUE,"Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP","Pathway modules","Nucleotide metabolism","Pyrimidine metabolism"
"M00046","Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate",0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,FALSE,0,TRUE,"Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate","Pathway modules","Nucleotide metabolism","Pyrimidine metabolism"
"M00046","Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate",0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,FALSE,0,TRUE,"Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate","Pathway modules","Nucleotide metabolism","Pyrimidine metabolism"
"M00046","Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate",0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,FALSE,0,TRUE,"Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate","Pathway modules","Nucleotide metabolism","Pyrimidine metabolism"
"M00939","Pyrimidine degradation, uracil => 3-hydroxypropanoate",0.4,0.4,0.4,0.4,0.4,0.4,FALSE,0,TRUE,"Pyrimidine degradation, uracil => 3-hydroxypropanoate","Pathway modules","Nucleotide metabolism","Pyrimidine metabolism"
"M00939","Pyrimidine degradation, uracil => 3-hydroxypropanoate",0.4,0.4,0.4,0.4,0.4,0.4,FALSE,0,TRUE,"Pyrimidine degradation, uracil => 3-hydroxypropanoate","Pathway modules","Nucleotide metabolism","Pyrimidine metabolism"
"M00939","Pyrimidine degradation, uracil => 3-hydroxypropanoate",0.4,0.4,0.4,0.4,0.4,0.4,FALSE,0,TRUE,"Pyrimidine degradation, uracil => 3-hydroxypropanoate","Pathway modules","Nucleotide metabolism","Pyrimidine metabolism"
"M00020","Serine biosynthesis, glycerate-3P => serine",1,1,1,1,1,1,FALSE,0,TRUE,"Serine biosynthesis, glycerate-3P => serine","Pathway modules","Amino acid metabolism","Serine and threonine metabolism"
"M00020","Serine biosynthesis, glycerate-3P => serine",1,1,1,1,1,1,FALSE,0,TRUE,"Serine biosynthesis, glycerate-3P => serine","Pathway modules","Amino acid metabolism","Serine and threonine metabolism"
"M00020","Serine biosynthesis, glycerate-3P => serine",1,1,1,1,1,1,FALSE,0,TRUE,"Serine biosynthesis, glycerate-3P => serine","Pathway modules","Amino acid metabolism","Serine and threonine metabolism"
"M00018","Threonine biosynthesis, aspartate => homoserine => threonine",1,1,1,1,1,1,FALSE,0,TRUE,"Threonine biosynthesis, aspartate => homoserine => threonine","Pathway modules","Amino acid metabolism","Serine and threonine metabolism"
"M00018","Threonine biosynthesis, aspartate => homoserine => threonine",1,1,1,1,1,1,FALSE,0,TRUE,"Threonine biosynthesis, aspartate => homoserine => threonine","Pathway modules","Amino acid metabolism","Serine and threonine metabolism"
"M00018","Threonine biosynthesis, aspartate => homoserine => threonine",1,1,1,1,1,1,FALSE,0,TRUE,"Threonine biosynthesis, aspartate => homoserine => threonine","Pathway modules","Amino acid metabolism","Serine and threonine metabolism"
"M00621","Glycine cleavage system",1,1,1,1,1,1,FALSE,0,TRUE,"Glycine cleavage system","Pathway modules","Amino acid metabolism","Serine and threonine metabolism"
"M00621","Glycine cleavage system",1,1,1,1,1,1,FALSE,0,TRUE,"Glycine cleavage system","Pathway modules","Amino acid metabolism","Serine and threonine metabolism"
"M00621","Glycine cleavage system",1,1,1,1,1,1,FALSE,0,TRUE,"Glycine cleavage system","Pathway modules","Amino acid metabolism","Serine and threonine metabolism"
"M00975","Betaine degradation, bacteria, betaine => pyruvate",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"Betaine degradation, bacteria, betaine => pyruvate","Pathway modules","Amino acid metabolism","Serine and threonine metabolism"
"M00975","Betaine degradation, bacteria, betaine => pyruvate",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"Betaine degradation, bacteria, betaine => pyruvate","Pathway modules","Amino acid metabolism","Serine and threonine metabolism"
"M00975","Betaine degradation, bacteria, betaine => pyruvate",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"Betaine degradation, bacteria, betaine => pyruvate","Pathway modules","Amino acid metabolism","Serine and threonine metabolism"
"M00033","Ectoine biosynthesis, aspartate => ectoine",0.4,0.4,0.4,0.4,0.4,0.4,FALSE,0,TRUE,"Ectoine biosynthesis, aspartate => ectoine","Pathway modules","Amino acid metabolism","Serine and threonine metabolism"
"M00033","Ectoine biosynthesis, aspartate => ectoine",0.4,0.4,0.4,0.4,0.4,0.4,FALSE,0,TRUE,"Ectoine biosynthesis, aspartate => ectoine","Pathway modules","Amino acid metabolism","Serine and threonine metabolism"
"M00033","Ectoine biosynthesis, aspartate => ectoine",0.4,0.4,0.4,0.4,0.4,0.4,FALSE,0,TRUE,"Ectoine biosynthesis, aspartate => ectoine","Pathway modules","Amino acid metabolism","Serine and threonine metabolism"
"M00021","Cysteine biosynthesis, serine => cysteine",1,1,1,1,1,1,FALSE,0,TRUE,"Cysteine biosynthesis, serine => cysteine","Pathway modules","Amino acid metabolism","Cysteine and methionine metabolism"
"M00021","Cysteine biosynthesis, serine => cysteine",1,1,1,1,1,1,FALSE,0,TRUE,"Cysteine biosynthesis, serine => cysteine","Pathway modules","Amino acid metabolism","Cysteine and methionine metabolism"
"M00021","Cysteine biosynthesis, serine => cysteine",1,1,1,1,1,1,FALSE,0,TRUE,"Cysteine biosynthesis, serine => cysteine","Pathway modules","Amino acid metabolism","Cysteine and methionine metabolism"
"M00609","Cysteine biosynthesis, methionine => cysteine",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"Cysteine biosynthesis, methionine => cysteine","Pathway modules","Amino acid metabolism","Cysteine and methionine metabolism"
"M00609","Cysteine biosynthesis, methionine => cysteine",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"Cysteine biosynthesis, methionine => cysteine","Pathway modules","Amino acid metabolism","Cysteine and methionine metabolism"
"M00609","Cysteine biosynthesis, methionine => cysteine",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"Cysteine biosynthesis, methionine => cysteine","Pathway modules","Amino acid metabolism","Cysteine and methionine metabolism"
"M00017","Methionine biosynthesis, aspartate => homoserine => methionine",1,1,1,1,1,1,FALSE,0,TRUE,"Methionine biosynthesis, aspartate => homoserine => methionine","Pathway modules","Amino acid metabolism","Cysteine and methionine metabolism"
"M00017","Methionine biosynthesis, aspartate => homoserine => methionine",1,1,1,1,1,1,FALSE,0,TRUE,"Methionine biosynthesis, aspartate => homoserine => methionine","Pathway modules","Amino acid metabolism","Cysteine and methionine metabolism"
"M00017","Methionine biosynthesis, aspartate => homoserine => methionine",1,1,1,1,1,1,FALSE,0,TRUE,"Methionine biosynthesis, aspartate => homoserine => methionine","Pathway modules","Amino acid metabolism","Cysteine and methionine metabolism"
"M00034","Methionine salvage pathway",0.375,0.375,0.375,0.375,0.375,0.375,FALSE,0,TRUE,"Methionine salvage pathway","Pathway modules","Amino acid metabolism","Cysteine and methionine metabolism"
"M00034","Methionine salvage pathway",0.375,0.375,0.375,0.375,0.375,0.375,FALSE,0,TRUE,"Methionine salvage pathway","Pathway modules","Amino acid metabolism","Cysteine and methionine metabolism"
"M00034","Methionine salvage pathway",0.375,0.375,0.375,0.375,0.375,0.375,FALSE,0,TRUE,"Methionine salvage pathway","Pathway modules","Amino acid metabolism","Cysteine and methionine metabolism"
"M00035","Methionine degradation",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"Methionine degradation","Pathway modules","Amino acid metabolism","Cysteine and methionine metabolism"
"M00035","Methionine degradation",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"Methionine degradation","Pathway modules","Amino acid metabolism","Cysteine and methionine metabolism"
"M00035","Methionine degradation",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"Methionine degradation","Pathway modules","Amino acid metabolism","Cysteine and methionine metabolism"
"M00368","Ethylene biosynthesis, methionine => ethylene",0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,FALSE,0,TRUE,"Ethylene biosynthesis, methionine => ethylene","Pathway modules","Amino acid metabolism","Cysteine and methionine metabolism"
"M00368","Ethylene biosynthesis, methionine => ethylene",0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,FALSE,0,TRUE,"Ethylene biosynthesis, methionine => ethylene","Pathway modules","Amino acid metabolism","Cysteine and methionine metabolism"
"M00368","Ethylene biosynthesis, methionine => ethylene",0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,FALSE,0,TRUE,"Ethylene biosynthesis, methionine => ethylene","Pathway modules","Amino acid metabolism","Cysteine and methionine metabolism"
"M00019","Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine",1,1,1,1,1,1,FALSE,0,TRUE,"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine","Pathway modules","Amino acid metabolism","Branched-chain amino acid metabolism"
"M00019","Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine",1,1,1,1,1,1,FALSE,0,TRUE,"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine","Pathway modules","Amino acid metabolism","Branched-chain amino acid metabolism"
"M00019","Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine",1,1,1,1,1,1,FALSE,0,TRUE,"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine","Pathway modules","Amino acid metabolism","Branched-chain amino acid metabolism"
"M00535","Isoleucine biosynthesis, pyruvate => 2-oxobutanoate",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"Isoleucine biosynthesis, pyruvate => 2-oxobutanoate","Pathway modules","Amino acid metabolism","Branched-chain amino acid metabolism"
"M00535","Isoleucine biosynthesis, pyruvate => 2-oxobutanoate",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"Isoleucine biosynthesis, pyruvate => 2-oxobutanoate","Pathway modules","Amino acid metabolism","Branched-chain amino acid metabolism"
"M00535","Isoleucine biosynthesis, pyruvate => 2-oxobutanoate",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"Isoleucine biosynthesis, pyruvate => 2-oxobutanoate","Pathway modules","Amino acid metabolism","Branched-chain amino acid metabolism"
"M00570","Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine",1,1,1,1,1,1,FALSE,0,TRUE,"Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine","Pathway modules","Amino acid metabolism","Branched-chain amino acid metabolism"
"M00570","Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine",1,1,1,1,1,1,FALSE,0,TRUE,"Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine","Pathway modules","Amino acid metabolism","Branched-chain amino acid metabolism"
"M00570","Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine",1,1,1,1,1,1,FALSE,0,TRUE,"Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine","Pathway modules","Amino acid metabolism","Branched-chain amino acid metabolism"
"M00432","Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate",1,1,1,1,1,1,FALSE,0,TRUE,"Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate","Pathway modules","Amino acid metabolism","Branched-chain amino acid metabolism"
"M00432","Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate",1,1,1,1,1,1,FALSE,0,TRUE,"Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate","Pathway modules","Amino acid metabolism","Branched-chain amino acid metabolism"
"M00432","Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate",1,1,1,1,1,1,FALSE,0,TRUE,"Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate","Pathway modules","Amino acid metabolism","Branched-chain amino acid metabolism"
"M00036","Leucine degradation, leucine => acetoacetate + acetyl-CoA",0.875,0.875,0.875,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"Leucine degradation, leucine => acetoacetate + acetyl-CoA","Pathway modules","Amino acid metabolism","Branched-chain amino acid metabolism"
"M00036","Leucine degradation, leucine => acetoacetate + acetyl-CoA",0.875,0.875,0.875,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"Leucine degradation, leucine => acetoacetate + acetyl-CoA","Pathway modules","Amino acid metabolism","Branched-chain amino acid metabolism"
"M00036","Leucine degradation, leucine => acetoacetate + acetyl-CoA",0.875,0.875,0.875,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"Leucine degradation, leucine => acetoacetate + acetyl-CoA","Pathway modules","Amino acid metabolism","Branched-chain amino acid metabolism"
"M00016","Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine",1,1,1,1,1,1,FALSE,0,TRUE,"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine","Pathway modules","Amino acid metabolism","Lysine metabolism"
"M00016","Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine",1,1,1,1,1,1,FALSE,0,TRUE,"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine","Pathway modules","Amino acid metabolism","Lysine metabolism"
"M00016","Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine",1,1,1,1,1,1,FALSE,0,TRUE,"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine","Pathway modules","Amino acid metabolism","Lysine metabolism"
"M00525","Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine","Pathway modules","Amino acid metabolism","Lysine metabolism"
"M00525","Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine","Pathway modules","Amino acid metabolism","Lysine metabolism"
"M00525","Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine","Pathway modules","Amino acid metabolism","Lysine metabolism"
"M00526","Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine",0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,FALSE,0,TRUE,"Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine","Pathway modules","Amino acid metabolism","Lysine metabolism"
"M00526","Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine",0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,FALSE,0,TRUE,"Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine","Pathway modules","Amino acid metabolism","Lysine metabolism"
"M00526","Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine",0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,FALSE,0,TRUE,"Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine","Pathway modules","Amino acid metabolism","Lysine metabolism"
"M00527","Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine",0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,FALSE,0,TRUE,"Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine","Pathway modules","Amino acid metabolism","Lysine metabolism"
"M00527","Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine",0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,FALSE,0,TRUE,"Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine","Pathway modules","Amino acid metabolism","Lysine metabolism"
"M00527","Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine",0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,FALSE,0,TRUE,"Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine","Pathway modules","Amino acid metabolism","Lysine metabolism"
