gene_callers_id	source	accession	function	e_value
672	KEGG_BRITE	ko00001!!!ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00410 beta-Alanine metabolism [PATH:ko00410]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00770 Pantothenate and CoA biosynthesis [PATH:ko00770]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.2  Acid-D-amino-acid ligases (peptide synthases)>>>6.3.2.1  pantoate---beta-alanine ligase (AMP-forming)	0.0
674	KOfam	K06956	uncharacterized protein	1.6e-148
674	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown	0.0
678	KOfam	K15126	type III secretion system cytotoxic effector protein	0
678	KEGG_BRITE	ko02042	Bacterial toxins>>>Not specified>>>BteA	0.0
680	KOfam	K01990	ABC-2 type transport system ATP-binding protein	1e-89
680	KEGG_BRITE	ko02000	Transporters>>>ABC transporters, prokaryotic type>>>ABC-2 type and other transporters>>>ABC-2 type transporter	0.0
681	KOfam	K00760	hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	3.3e-60
681	KEGG_BRITE	ko00001!!!ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00983 Drug metabolism - other enzymes [PATH:ko00983]!!!Enzymes>>>2. Transferases>>>2.4  Glycosyltransferases>>>2.4.2  Pentosyltransferases>>>2.4.2.8  hypoxanthine phosphoribosyltransferase	0.0
682	KOfam	K10913	TetR/AcrR family transcriptional regulator, hemagglutinin/protease regulatory protein	1.4e-78
682	KEGG_BRITE	ko00001!!!ko00001!!!ko00001!!!ko03000	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>05111 Biofilm formation - Vibrio cholerae [PATH:ko05111]!!!Transcription factors>>>Prokaryotic type>>>Helix-turn-helix>>>TetR/AcrR family	0.0
683	KOfam	K03186	flavin prenyltransferase [EC:2.5.1.129]	2.7e-89
683	KEGG_Module	M00117!!!M00989!!!M00849	Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol!!!Ubiquinone biosynthesis, O2-independent, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol!!!C5 isoprenoid biosynthesis, mevalonate pathway, archaea	0.0
683	KEGG_Class	M00117!!!M00989!!!M00849	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	0.0
683	KEGG_BRITE	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00740 Riboflavin metabolism [PATH:ko00740]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09109 Metabolism of terpenoids and polyketides>>>00900 Terpenoid backbone biosynthesis [PATH:ko00900]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09110 Biosynthesis of other secondary metabolites>>>00940 Phenylpropanoid biosynthesis [PATH:ko00940]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00627 Aminobenzoate degradation [PATH:ko00627]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.129  flavin prenyltransferase	0.0
684	KOfam	K02558	UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase [EC:6.3.2.45]	1.1e-239
684	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.2  Acid-D-amino-acid ligases (peptide synthases)>>>6.3.2.45  UDP-N-acetylmuramate---L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptanedioate ligase	0.0
685	KOfam	K19803	Kdo2-lipid A phosphotransferase [EC:2.7.4.29]	2e-92
685	KEGG_BRITE	ko00001!!!ko01000!!!ko01005	KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00540 Lipopolysaccharide biosynthesis [PATH:ko00540]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.4  Phosphotransferases with a phosphate group as acceptor>>>2.7.4.29  Kdo2-lipid A phosphotransferase!!!Lipopolysaccharide biosynthesis proteins>>>Lipid A	0.0
686	KOfam	K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	2e-158
686	KEGG_Module	M00632!!!M01004	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P!!!UDP-Galf biosynthesis, UDP-Glc => UDP-Galf	0.0
686	KEGG_Class	M00632!!!M01004	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism!!!Pathway modules; Glycan metabolism; Nucleotide sugar biosynthesis	0.0
686	KEGG_BRITE	ko00001!!!ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00052 Galactose metabolism [PATH:ko00052]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]!!!Enzymes>>>5. Isomerases>>>5.1  Racemases and epimerases>>>5.1.3  Acting on carbohydrates and derivatives>>>5.1.3.2  UDP-glucose 4-epimerase	0.0
687	KOfam	K11933	NADH oxidoreductase Hcr [EC:1.-.-.-]	4.7e-113
687	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers	0.0
688	KOfam	K05601	hydroxylamine reductase [EC:1.7.99.1]	4.3e-230
688	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00910 Nitrogen metabolism [PATH:ko00910]!!!Enzymes>>>1. Oxidoreductases>>>1.7  Acting on other nitrogenous compounds as donors>>>1.7.99  With unknown physiological acceptors>>>1.7.99.1  hydroxylamine reductase	0.0
689	KOfam	K04047	starvation-inducible DNA-binding protein	6.5e-50
689	KEGG_BRITE	ko03036	Chromosome and associated proteins>>>Prokaryotic type>>>Nucleoid associated proteins>>>Other nucleoid associated proteins	0.0
690	KOfam	K11066	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	1.9e-104
690	KEGG_BRITE	ko01000!!!ko01011	Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.1  In linear amides>>>3.5.1.28  N-acetylmuramoyl-L-alanine amidase!!!Peptidoglycan biosynthesis and degradation proteins>>>Peptidoglycan biosynthesis and degradation>>>Amidase	0.0
692	KOfam	K07678	two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]	0
692	KEGG_BRITE	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000!!!ko01001!!!ko02022	KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>05111 Biofilm formation - Vibrio cholerae [PATH:ko05111]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02026 Biofilm formation - Escherichia coli [PATH:ko02026]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.13  Protein-histidine kinases>>>2.7.13.3  histidine kinase!!!Protein kinases>>>Histidine kinases>>>NarL family!!!Two-component system>>>NarL family>>>BarA-UvrY (central carbon metabolism)	0.0
693	KOfam	K03215	23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	1.3e-144
693	KEGG_BRITE	ko01000!!!ko03009	Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.190  23S rRNA (uracil1939-C5)-methyltransferase!!!Ribosome biogenesis>>>Prokaryotic type>>>rRNA modification factors>>>23S rRNA modification factors	0.0
695	KOfam	K04765	nucleoside triphosphate diphosphatase [EC:3.6.1.9]	7.9e-117
695	KEGG_BRITE	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00240 Pyrimidine metabolism [PATH:ko00240]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00770 Pantothenate and CoA biosynthesis [PATH:ko00770]!!!Enzymes>>>3. Hydrolases>>>3.6  Acting on acid anhydrides>>>3.6.1  In phosphorus-containing anhydrides>>>3.6.1.9  nucleotide diphosphatase	0.0
696	KOfam	K01937	CTP synthase [EC:6.3.4.2]	2.7e-261
696	KEGG_Module	M00052	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP	0.0
696	KEGG_Class	M00052	Pathway modules; Nucleotide metabolism; Pyrimidine metabolism	0.0
696	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00240 Pyrimidine metabolism [PATH:ko00240]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.4  Other carbon-nitrogen ligases>>>6.3.4.2  CTP synthase (glutamine hydrolysing)	0.0
697	KOfam	K01689	enolase 1/2/3 [EC:4.2.1.11]	1.3e-212
697	KEGG_Module	M00001!!!M00002!!!M00003!!!M00346	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate!!!Glycolysis, core module involving three-carbon compounds!!!Gluconeogenesis, oxaloacetate => fructose-6P!!!Formaldehyde assimilation, serine pathway	0.0
697	KEGG_Class	M00001!!!M00002!!!M00003!!!M00346	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Energy metabolism; Methane metabolism	0.0
697	KEGG_BRITE	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000!!!ko03019!!!ko04147	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00010 Glycolysis / Gluconeogenesis [PATH:ko00010]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00680 Methane metabolism [PATH:ko00680]!!!KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>03018 RNA degradation [PATH:ko03018]!!!KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>04066 HIF-1 signaling pathway [PATH:ko04066]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09142 Cell motility>>>04820 Cytoskeleton in muscle cells [PATH:ko04820]!!!Enzymes>>>4. Lyases>>>4.2  Carbon-oxygen lyases>>>4.2.1  Hydro-lyases>>>4.2.1.11  phosphopyruvate hydratase!!!Messenger RNA biogenesis>>>Prokaryotic type>>>Bacterial mRNA degradation factors>>>RNA degradosome components>>>Other RNA degradosome components!!!Exosome>>>Exosomal proteins>>>Proteins found in most exosomes	0.0
707	KOfam	K07115	23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266]	2.8e-124
707	KEGG_BRITE	ko01000!!!ko03009	Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.266  23S rRNA (adenine2030-N6)-methyltransferase!!!Ribosome biogenesis>>>Prokaryotic type>>>rRNA modification factors>>>23S rRNA modification factors	0.0
709	KOfam	K06158	ATP-binding cassette, subfamily F, member 3	1.5e-228
709	KEGG_BRITE	ko03012	Translation factors>>>Eukaryotic type>>>Initiation factors>>>Initiation associated factors	0.0
710	KOfam	K04767	acetoin utilization protein AcuB	1e-45
710	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99981 Carbohydrate metabolism	0.0
715	KOfam	K11249	cysteine/O-acetylserine efflux protein	1.1e-32
715	KEGG_BRITE	ko02000	Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2]	0.0
716	KOfam	K25316	amino-acid racemase [EC:5.1.1.10]	1.5e-117
716	KOfam	K01779	aspartate racemase [EC:5.1.1.13]	8.5e-75
716	KEGG_Module	M00960	Lysine degradation, bacteria, L-lysine => D-lysine => succinate	0.0
716	KEGG_Class	M00960	Pathway modules; Amino acid metabolism; Lysine metabolism	0.0
716	KEGG_BRITE	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00270 Cysteine and methionine metabolism [PATH:ko00270]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00310 Lysine degradation [PATH:ko00310]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00470 D-Amino acid metabolism [PATH:ko00470]!!!Enzymes>>>5. Isomerases>>>5.1  Racemases and epimerases>>>5.1.1  Acting on amino acids and derivatives>>>5.1.1.10  amino-acid racemase	0.0
716	KEGG_BRITE	ko00001!!!ko00001!!!ko00001!!!ko01000!!!ko01008	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00470 D-Amino acid metabolism [PATH:ko00470]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09109 Metabolism of terpenoids and polyketides>>>01054 Nonribosomal peptide structures [PATH:ko01054]!!!Enzymes>>>5. Isomerases>>>5.1  Racemases and epimerases>>>5.1.1  Acting on amino acids and derivatives>>>5.1.1.13  aspartate racemase!!!Polyketide biosynthesis proteins>>>Nonribosomal peptide tailoring proteins>>>Others	0.0
718	KOfam	K19334	biofilm protein TabA	6.9e-52
718	KEGG_BRITE	ko02048	Prokaryotic defense system>>>Toxin-antitoxin system (TA system)>>>Type II TA system>>>Type II TA system related factors	0.0
719	KOfam	K00925	acetate kinase [EC:2.7.2.1]	7.1e-174
719	KEGG_Module	M00579!!!M00357!!!M00617!!!M00618	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate!!!Methanogenesis, acetate => methane!!!Methanogen!!!Acetogen	0.0
719	KEGG_Class	M00579!!!M00357!!!M00617!!!M00618	Pathway modules; Energy metabolism; Carbon fixation!!!Pathway modules; Energy metabolism; Methane metabolism!!!Signature modules; Module set; Metabolic capacity!!!Signature modules; Module set; Metabolic capacity	0.0
719	KEGG_BRITE	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00620 Pyruvate metabolism [PATH:ko00620]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00640 Propanoate metabolism [PATH:ko00640]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00720 Other carbon fixation pathways [PATH:ko00720]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00680 Methane metabolism [PATH:ko00680]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00430 Taurine and hypotaurine metabolism [PATH:ko00430]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.2  Phosphotransferases with a carboxy group as acceptor>>>2.7.2.1  acetate kinase	0.0
720	KOfam	K16053	miniconductance mechanosensitive channel	5.6e-171
720	KEGG_BRITE	ko02000	Transporters>>>Other transporters>>>Pores ion channels [TC:1]	0.0
721	KOfam	K19235	L,D-transpeptidase YbiS	1.8e-159
721	KEGG_BRITE	ko01002!!!ko01011	Peptidases and inhibitors>>>Cysteine peptidases>>>Family C82!!!Peptidoglycan biosynthesis and degradation proteins>>>Peptidoglycan biosynthesis and degradation>>>Transpeptidase	0.0
722	KOfam	K09824	uncharacterized protein	1.6e-73
722	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown	0.0
723	KOfam	K03307	solute:Na+ symporter, SSS family	8.7e-106
723	KOfam	K11928	sodium/proline symporter	1.5e-233
723	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09193 Unclassified: signaling and cellular processes>>>99977 Transport	0.0
723	KEGG_BRITE	ko02000	Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2]	0.0
724	KOfam	K05589	cell division protein FtsB	1.7e-38
724	KEGG_BRITE	ko03036	Chromosome and associated proteins>>>Prokaryotic type>>>Chromosome partitioning proteins>>>Divisome proteins	0.0
725	KOfam	K00991	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]	4.7e-92
725	KEGG_Module	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway	0.0
725	KEGG_Class	M00096	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	0.0
725	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09109 Metabolism of terpenoids and polyketides>>>00900 Terpenoid backbone biosynthesis [PATH:ko00900]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.60  2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	0.0
726	KOfam	K01770	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12]	9.2e-76
726	KEGG_Module	M00096	C5 isoprenoid biosynthesis, non-mevalonate pathway	0.0
726	KEGG_Class	M00096	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	0.0
726	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09109 Metabolism of terpenoids and polyketides>>>00900 Terpenoid backbone biosynthesis [PATH:ko00900]!!!Enzymes>>>4. Lyases>>>4.6  Phosphorus-oxygen lyases>>>4.6.1  Phosphorus-oxygen lyases (only sub-subclass identified to date)>>>4.6.1.12  2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	0.0
727	KOfam	K06176	tRNA pseudouridine13 synthase [EC:5.4.99.27]	7.4e-65
727	KEGG_BRITE	ko01000!!!ko03016!!!ko03016	Enzymes>>>5. Isomerases>>>5.4  Intramolecular transferases>>>5.4.99  Transferring other groups>>>5.4.99.27  tRNA pseudouridine13 synthase!!!Transfer RNA biogenesis>>>Eukaryotic type>>>tRNA modification factors>>>Psudouridine synthases!!!Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Psudouridine synthases	0.0
728	KOfam	K03787	5'/3'-nucleotidase [EC:3.1.3.5 3.1.3.6]	1.4e-99
728	KEGG_Module	M00958!!!M00959	Adenine ribonucleotide degradation, AMP => Urate!!!Guanine ribonucleotide degradation, GMP => Urate	0.0
728	KEGG_Class	M00958!!!M00959	Pathway modules; Nucleotide metabolism; Purine metabolism!!!Pathway modules; Nucleotide metabolism; Purine metabolism	0.0
728	KEGG_BRITE	ko00001!!!ko00001!!!ko00001!!!ko01000!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00240 Pyrimidine metabolism [PATH:ko00240]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.3  Phosphoric-monoester hydrolases>>>3.1.3.5  5'-nucleotidase!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.3  Phosphoric-monoester hydrolases>>>3.1.3.6  3'-nucleotidase	0.0
729	KOfam	K00573	protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]	4.2e-82
729	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.77  protein-L-isoaspartate(D-aspartate) O-methyltransferase	0.0
