enzyme	genome_name	db_name	gene_caller_id	contig	modules_with_enzyme	enzyme_definition	warnings
K02055	KMM289	KMM289	2298	c_1	None	putative spermidine/putrescine transport system substrate-binding protein	None
K02055	KMM289	KMM289	498	c_1	None	putative spermidine/putrescine transport system substrate-binding protein	None
K02055	KMM289	KMM289	783	c_1	None	putative spermidine/putrescine transport system substrate-binding protein	None
K09921	KMM289	KMM289	2245	c_1	None	uncharacterized protein	None
K02874	KMM289	KMM289	2333	c_1	None	large subunit ribosomal protein L14	None
K03217	KMM289	KMM289	2535	c_1	None	YidC/Oxa1 family membrane protein insertase	None
K01414	KMM289	KMM289	2596	c_1	None	oligopeptidase A [EC:3.4.24.70]	None
K02653	KMM289	KMM289	2130	c_1	None	type IV pilus assembly protein PilC	None
K07058	KMM289	KMM289	2373	c_1	None	membrane protein	None
K02652	KMM289	KMM289	2129	c_1	None	type IV pilus assembly protein PilB	None
K09908	KMM289	KMM289	2208	c_1	None	uncharacterized protein	None
K02054	KMM289	KMM289	2392	c_1	None	putative spermidine/putrescine transport system permease protein	None
K02054	KMM289	KMM289	496	c_1	None	putative spermidine/putrescine transport system permease protein	None
K02054	KMM289	KMM289	2296	c_1	None	putative spermidine/putrescine transport system permease protein	None
K02054	KMM289	KMM289	781	c_1	None	putative spermidine/putrescine transport system permease protein	None
K03438	KMM289	KMM289	2151	c_1	None	16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]	None
K02242	KMM289	KMM289	2354	c_1	None	competence protein ComFC	None
K03606	KMM289	KMM289	2557	c_1	None	undecaprenyl-phosphate glucose phosphotransferase [EC:2.7.8.31]	None
K07460	KMM289	KMM289	2197	c_1	None	putative endonuclease	None
K03835	KMM289	KMM289	2375	c_1	None	tryptophan-specific transport protein	None
K06959	KMM289	KMM289	2349	c_1	None	protein Tex	None
K23228	KMM289	KMM289	2537	c_1	None	ferric hydroxamate transport system permease protein	None
K28369	KMM289	KMM289	2199	c_1	None	outer membrane lipoprotein DolP	None
K00383	KMM289	KMM289	2510	c_1	None	glutathione reductase (NADPH) [EC:1.8.1.7]	None
K06916	KMM289	KMM289	2207	c_1	None	cell division protein ZapE	None
K02557	KMM289	KMM289	3768	c_1	None	chemotaxis protein MotB	None
K02557	KMM289	KMM289	57	c_1	None	chemotaxis protein MotB	None
K02557	KMM289	KMM289	1707	c_1	None	chemotaxis protein MotB	None
K02557	KMM289	KMM289	2156	c_1	None	chemotaxis protein MotB	None
K02806	KMM289	KMM289	2222	c_1	None	nitrogen PTS system EIIA component [EC:2.7.1.-]	None
K09774	KMM289	KMM289	2226	c_1	None	lipopolysaccharide export system protein LptA	None
K04085	KMM289	KMM289	2629	c_1	None	tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]	None
K04085	KMM289	KMM289	4206	c_1	None	tRNA 2-thiouridine synthesizing protein A [EC:2.8.1.-]	None
K27884	KMM289	KMM289	2478	c_1	None	two-component system, LytTR family, high-concentration pyruvate sensor kinase [EC:2.7.13.3]	None
K02392	KMM289	KMM289	1056	c_1	None	flagellar basal-body rod protein FlgG	None
K02392	KMM289	KMM289	2172	c_1	None	flagellar basal-body rod protein FlgG	None
K02386	KMM289	KMM289	1064	c_1	None	flagellar basal body P-ring formation protein FlgA	None
K02386	KMM289	KMM289	2178	c_1	None	flagellar basal body P-ring formation protein FlgA	None
K04046	KMM289	KMM289	2403	c_1	None	hypothetical chaperone protein	None
K02422	KMM289	KMM289	2161	c_1	None	flagellar secretion chaperone FliS	None
K02422	KMM289	KMM289	885	c_1	None	flagellar secretion chaperone FliS	None
K22719	KMM289	KMM289	2360	c_1	None	murein hydrolase activator	None
K02387	KMM289	KMM289	2177	c_1	None	flagellar basal-body rod protein FlgB	None
K02387	KMM289	KMM289	1061	c_1	None	flagellar basal-body rod protein FlgB	None
K27885	KMM289	KMM289	2477	c_1	None	two-component system, LytTR family, high-concentration pyruvate response regulator	None
K02393	KMM289	KMM289	2171	c_1	None	flagellar L-ring protein FlgH	None
K02393	KMM289	KMM289	1055	c_1	None	flagellar L-ring protein FlgH	None
K18136	KMM289	KMM289	2506	c_1	None	TetR/AcrR family transcriptional regulator, multidrug resistance operon repressor	None
K10542	KMM289	KMM289	2412	c_1	None	methyl-galactoside transport system ATP-binding protein [EC:7.5.2.11]	None
K07638	KMM289	KMM289	2632	c_1	None	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	None
K07638	KMM289	KMM289	2346	c_1	None	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	None
K07638	KMM289	KMM289	2315	c_1	None	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	None
K02556	KMM289	KMM289	58	c_1	None	chemotaxis protein MotA	None
K02556	KMM289	KMM289	1708	c_1	None	chemotaxis protein MotA	None
K02556	KMM289	KMM289	2157	c_1	None	chemotaxis protein MotA	None
K02556	KMM289	KMM289	3767	c_1	None	chemotaxis protein MotA	None
K11925	KMM289	KMM289	2286	c_1	None	SgrR family transcriptional regulator	None
K16092	KMM289	KMM289	2470	c_1	None	vitamin B12 transporter	None
K09824	KMM289	KMM289	2657	c_1	None	uncharacterized protein	None
K09824	KMM289	KMM289	1830	c_1	None	uncharacterized protein	None
K02965	KMM289	KMM289	2339	c_1	None	small subunit ribosomal protein S19	None
K11070	KMM289	KMM289	497	c_1	None	spermidine/putrescine transport system permease protein	None
K11070	KMM289	KMM289	2391	c_1	None	spermidine/putrescine transport system permease protein	None
K03299	KMM289	KMM289	2005	c_1	None	gluconate:H+ symporter, GntP family	None
K03299	KMM289	KMM289	4046	c_1	None	gluconate:H+ symporter, GntP family	None
K03299	KMM289	KMM289	2366	c_1	None	gluconate:H+ symporter, GntP family	None
K10540	KMM289	KMM289	2413	c_1	None	methyl-galactoside transport system substrate-binding protein	None
K03925	KMM289	KMM289	2152	c_1	None	transcriptional regulator MraZ	None
K02391	KMM289	KMM289	1057	c_1	None	flagellar basal-body rod protein FlgF	None
K02391	KMM289	KMM289	2173	c_1	None	flagellar basal-body rod protein FlgF	None
K06861	KMM289	KMM289	2225	c_1	None	lipopolysaccharide export system ATP-binding protein [EC:7.5.2.5]	None
K02420	KMM289	KMM289	3756	c_1	None	flagellar biosynthesis protein FliQ	None
K02420	KMM289	KMM289	3821	c_1	None	flagellar biosynthesis protein FliQ	None
K02420	KMM289	KMM289	2191	c_1	None	flagellar biosynthesis protein FliQ	None
K19000	KMM289	KMM289	2600	c_1	None	Rho-binding antiterminator	None
K03070	KMM289	KMM289	2136	c_1	None	preprotein translocase subunit SecA [EC:7.4.2.8]	None
K02408	KMM289	KMM289	3744	c_1	None	flagellar hook-basal body complex protein FliE	None
K02408	KMM289	KMM289	2186	c_1	None	flagellar hook-basal body complex protein FliE	None
K03071	KMM289	KMM289	2357	c_1	None	preprotein translocase subunit SecB	None
K02409	KMM289	KMM289	2185	c_1	None	flagellar M-ring protein FliF	None
K02409	KMM289	KMM289	3745	c_1	None	flagellar M-ring protein FliF	None
K02421	KMM289	KMM289	3757	c_1	None	flagellar biosynthesis protein FliR	None
K02421	KMM289	KMM289	2190	c_1	None	flagellar biosynthesis protein FliR	None
K02390	KMM289	KMM289	1058	c_1	None	flagellar hook protein FlgE	None
K02390	KMM289	KMM289	2174	c_1	None	flagellar hook protein FlgE	None
K03501	KMM289	KMM289	2544	c_1	None	16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	None
K10541	KMM289	KMM289	2411	c_1	None	methyl-galactoside transport system permease protein	None
K11717	KMM289	KMM289	2464	c_1	None	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	None
K11071	KMM289	KMM289	2392	c_1	None	spermidine/putrescine transport system permease protein	None
K11071	KMM289	KMM289	496	c_1	None	spermidine/putrescine transport system permease protein	None
K01048	KMM289	KMM289	2497	c_1	None	lysophospholipase [EC:3.1.1.5]	None
K03688	KMM289	KMM289	2589	c_1	None	ubiquinone biosynthesis protein	None
K01925	KMM289	KMM289	2145	c_1	None	UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]	None
K04691	KMM289	KMM289	2210	c_1	None	serine protease DegS [EC:3.4.21.-]	None
K03667	KMM289	KMM289	2427	c_1	None	ATP-dependent HslUV protease ATP-binding subunit HslU	None
K02948	KMM289	KMM289	2321	c_1	None	small subunit ribosomal protein S11	None
K02784	KMM289	KMM289	1322	c_1	None	phosphocarrier protein HPr	None
K02784	KMM289	KMM289	2220	c_1	None	phosphocarrier protein HPr	None
K02784	KMM289	KMM289	413	c_1	None	phosphocarrier protein HPr	None
K11075	KMM289	KMM289	2392	c_1	None	putrescine transport system permease protein	None
K05835	KMM289	KMM289	1678	c_1	None	threonine efflux protein	None
K05835	KMM289	KMM289	2446	c_1	None	threonine efflux protein	None
K19213	KMM289	KMM289	2571	c_1	None	beta-lactamase class D OXA-12 [EC:3.5.2.6]	None
K08478	KMM289	KMM289	2502	c_1	None	phosphoglycerate transport regulatory protein PgtC	None
K01879	KMM289	KMM289	2624	c_1	None	glycyl-tRNA synthetase beta chain [EC:6.1.1.14]	None
K10974	KMM289	KMM289	2584	c_1	None	cytosine permease	None
K02394	KMM289	KMM289	2170	c_1	None	flagellar P-ring protein FlgI	None
K02394	KMM289	KMM289	1054	c_1	None	flagellar P-ring protein FlgI	None
K02419	KMM289	KMM289	2192	c_1	None	flagellar biosynthesis protein FliP	None
K02419	KMM289	KMM289	3755	c_1	None	flagellar biosynthesis protein FliP	None
K01139	KMM289	KMM289	2494	c_1	None	GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]	None
K01887	KMM289	KMM289	2424	c_1	None	arginyl-tRNA synthetase [EC:6.1.1.19]	None
K03060	KMM289	KMM289	2493	c_1	None	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	None
K07560	KMM289	KMM289	2372	c_1	None	D-aminoacyl-tRNA deacylase [EC:3.1.1.96]	None
K02395	KMM289	KMM289	2169	c_1	None	peptidoglycan hydrolase FlgJ	None
K02395	KMM289	KMM289	1053	c_1	None	peptidoglycan hydrolase FlgJ	None
K01878	KMM289	KMM289	2625	c_1	None	glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]	None
K07010	KMM289	KMM289	2239	c_1	None	putative glutamine amidotransferase	None
K09983	KMM289	KMM289	2442	c_1	None	uncharacterized protein	None
K05808	KMM289	KMM289	2223	c_1	None	ribosome hibernation promoting factor	None
K11074	KMM289	KMM289	2391	c_1	None	putrescine transport system permease protein	None
K02961	KMM289	KMM289	2334	c_1	None	small subunit ribosomal protein S17	None
K07400	KMM289	KMM289	2355	c_1	None	Fe/S biogenesis protein NfuA	None
K01924	KMM289	KMM289	2142	c_1	None	UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]	None
K10829	KMM289	KMM289	2539	c_1	None	ferric hydroxamate transport system ATP-binding protein [EC:7.2.2.16]	None
K06911	KMM289	KMM289	761	c_1	None	quercetin 2,3-dioxygenase [EC:1.13.11.24]	None
K06911	KMM289	KMM289	2310	c_1	None	quercetin 2,3-dioxygenase [EC:1.13.11.24]	None
K15984	KMM289	KMM289	2599	c_1	None	16S rRNA (guanine1516-N2)-methyltransferase [EC:2.1.1.242]	None
K01271	KMM289	KMM289	2637	c_1	None	Xaa-Pro dipeptidase [EC:3.4.13.9]	None
K11076	KMM289	KMM289	2393	c_1	None	putrescine transport system ATP-binding protein [EC:7.6.2.16]	None
K02988	KMM289	KMM289	2326	c_1	None	small subunit ribosomal protein S5	None
K18697	KMM289	KMM289	4220	c_1	None	phosphatidylglycerophosphatase C [EC:3.1.3.27]	None
K18697	KMM289	KMM289	2293	c_1	None	phosphatidylglycerophosphatase C [EC:3.1.3.27]	None
K02397	KMM289	KMM289	1051	c_1	None	flagellar hook-associated protein 3 FlgL	None
K02397	KMM289	KMM289	2167	c_1	None	flagellar hook-associated protein 3 FlgL	None
K04080	KMM289	KMM289	2522	c_1	None	molecular chaperone IbpA	None
K04080	KMM289	KMM289	2523	c_1	None	molecular chaperone IbpA	None
K03076	KMM289	KMM289	2323	c_1	None	preprotein translocase subunit SecY	None
K02426	KMM289	KMM289	2465	c_1	None	cysteine desulfuration protein SufE	None
K00557	KMM289	KMM289	2409	c_1	None	tRNA (uracil-5-)-methyltransferase [EC:2.1.1.35]	None
K00556	KMM289	KMM289	2495	c_1	None	tRNA (guanosine-2'-O-)-methyltransferase [EC:2.1.1.34]	None
K03088	KMM289	KMM289	1768	c_1	None	RNA polymerase sigma-70 factor, ECF subfamily	None
K03088	KMM289	KMM289	379	c_1	None	RNA polymerase sigma-70 factor, ECF subfamily	None
K03088	KMM289	KMM289	2422	c_1	None	RNA polymerase sigma-70 factor, ECF subfamily	None
K02396	KMM289	KMM289	2168	c_1	None	flagellar hook-associated protein 1	None
K02396	KMM289	KMM289	1052	c_1	None	flagellar hook-associated protein 1	None
K08485	KMM289	KMM289	2220	c_1	None	phosphocarrier protein NPr	None
K22278	KMM289	KMM289	2456	c_1	None	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	None
K07167	KMM289	KMM289	2421	c_1	None	putative transcriptional regulator	None
K02553	KMM289	KMM289	2382	c_1	None	regulator of ribonuclease activity A	None
K02553	KMM289	KMM289	1279	c_1	None	regulator of ribonuclease activity A	None
K03671	KMM289	KMM289	745	c_1	None	thioredoxin	None
K03671	KMM289	KMM289	2603	c_1	None	thioredoxin	None
K03117	KMM289	KMM289	2591	c_1	None	sec-independent protein translocase protein TatB	None
K22132	KMM289	KMM289	2466	c_1	None	tRNA threonylcarbamoyladenosine dehydratase	None
K03668	KMM289	KMM289	2404	c_1	None	heat shock protein HslJ	None
K03668	KMM289	KMM289	1277	c_1	None	heat shock protein HslJ	None
K03654	KMM289	KMM289	2387	c_1	None	ATP-dependent DNA helicase RecQ [EC:5.6.2.4]	None
K03495	KMM289	KMM289	2543	c_1	None	tRNA uridine 5-carboxymethylaminomethyl modification enzyme	None
K09806	KMM289	KMM289	2609	c_1	None	ubiquinone biosynthesis accessory factor UbiK	None
K11720	KMM289	KMM289	2266	c_1	None	lipopolysaccharide export system permease protein	None
K03442	KMM289	KMM289	2648	c_1	None	small conductance mechanosensitive channel	None
K01255	KMM289	KMM289	2268	c_1	None	leucyl aminopeptidase [EC:3.4.11.1]	None
K01255	KMM289	KMM289	685	c_1	None	leucyl aminopeptidase [EC:3.4.11.1]	None
K00639	KMM289	KMM289	2459	c_1	None	glycine C-acetyltransferase [EC:2.3.1.29]	None
K03536	KMM289	KMM289	2534	c_1	None	ribonuclease P protein component [EC:3.1.26.5]	None
K04066	KMM289	KMM289	2378	c_1	None	primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:5.6.2.4]	None
K02417	KMM289	KMM289	2193	c_1	None	flagellar motor switch protein FliN	None
K02417	KMM289	KMM289	3753	c_1	None	flagellar motor switch protein FliN	None
K08476	KMM289	KMM289	2500	c_1	None	two-component system, NtrC family, phosphoglycerate transport system response regulator PgtA	None
K10563	KMM289	KMM289	2656	c_1	None	formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	None
K01485	KMM289	KMM289	2585	c_1	None	cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21]	None
K07157	KMM289	KMM289	3879	c_1	None	uncharacterized protein	None
K07157	KMM289	KMM289	2423	c_1	None	uncharacterized protein	None
K00638	KMM289	KMM289	2496	c_1	None	chloramphenicol O-acetyltransferase type B [EC:2.3.1.28]	None
K00638	KMM289	KMM289	1975	c_1	None	chloramphenicol O-acetyltransferase type B [EC:2.3.1.28]	None
K02952	KMM289	KMM289	2322	c_1	None	small subunit ribosomal protein S13	None
K02946	KMM289	KMM289	2344	c_1	None	small subunit ribosomal protein S10	None
K01042	KMM289	KMM289	329	c_1	None	L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1]	None
K01042	KMM289	KMM289	2217	c_1	None	L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1]	None
K03655	KMM289	KMM289	2368	c_1	None	ATP-dependent DNA helicase RecG [EC:5.6.2.4]	None
K02563	KMM289	KMM289	2143	c_1	None	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]	None
K01929	KMM289	KMM289	2147	c_1	None	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]	None
K12982	KMM289	KMM289	2491	c_1	None	heptosyltransferase I [EC:2.4.-.-]	None
K03657	KMM289	KMM289	2437	c_1	None	ATP-dependent DNA helicase UvrD/PcrA [EC:5.6.2.4]	None
K03657	KMM289	KMM289	1630	c_1	None	ATP-dependent DNA helicase UvrD/PcrA [EC:5.6.2.4]	None
K03657	KMM289	KMM289	2463	c_1	None	ATP-dependent DNA helicase UvrD/PcrA [EC:5.6.2.4]	None
K03496	KMM289	KMM289	2545	c_1	None	chromosome partitioning protein	None
K03496	KMM289	KMM289	3769	c_1	None	chromosome partitioning protein	None
K03496	KMM289	KMM289	2766	c_1	None	chromosome partitioning protein	None
K00835	KMM289	KMM289	2521	c_1	None	valine--pyruvate aminotransferase [EC:2.6.1.66]	None
K02005	KMM289	KMM289	1185	c_1	None	HlyD family secretion protein	None
K02005	KMM289	KMM289	2507	c_1	None	HlyD family secretion protein	None
K02005	KMM289	KMM289	1206	c_1	None	HlyD family secretion protein	None
K01524	KMM289	KMM289	2601	c_1	None	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	None
K01524	KMM289	KMM289	1049	c_1	None	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	None
K13652	KMM289	KMM289	2273	c_1	None	AraC family transcriptional regulator	None
K13652	KMM289	KMM289	3743	c_1	None	AraC family transcriptional regulator	None
K05805	KMM289	KMM289	2401	c_1	None	CreA protein	None
K00799	KMM289	KMM289	4224	c_1	None	glutathione S-transferase [EC:2.5.1.18]	None
K00799	KMM289	KMM289	3787	c_1	None	glutathione S-transferase [EC:2.5.1.18]	None
K00799	KMM289	KMM289	4173	c_1	None	glutathione S-transferase [EC:2.5.1.18]	None
K00799	KMM289	KMM289	2289	c_1	None	glutathione S-transferase [EC:2.5.1.18]	None
K00799	KMM289	KMM289	501	c_1	None	glutathione S-transferase [EC:2.5.1.18]	None
K00799	KMM289	KMM289	2201	c_1	None	glutathione S-transferase [EC:2.5.1.18]	None
K02398	KMM289	KMM289	1065	c_1	None	negative regulator of flagellin synthesis FlgM	None
K02398	KMM289	KMM289	2179	c_1	None	negative regulator of flagellin synthesis FlgM	None
K03092	KMM289	KMM289	2224	c_1	None	RNA polymerase sigma-54 factor	None
K02401	KMM289	KMM289	2189	c_1	None	flagellar biosynthesis protein FlhB	None
K02401	KMM289	KMM289	3758	c_1	None	flagellar biosynthesis protein FlhB	None
K02414	KMM289	KMM289	2160	c_1	None	flagellar hook-length control protein FliK	None
K02414	KMM289	KMM289	3750	c_1	None	flagellar hook-length control protein FliK	None
K02400	KMM289	KMM289	2188	c_1	None	flagellar biosynthesis protein FlhA	None
K02400	KMM289	KMM289	3759	c_1	None	flagellar biosynthesis protein FlhA	None
K02399	KMM289	KMM289	1066	c_1	None	flagellar biosynthesis protein FlgN	None
K02399	KMM289	KMM289	2180	c_1	None	flagellar biosynthesis protein FlgN	None
K08307	KMM289	KMM289	2154	c_1	None	peptidoglycan lytic transglycosylase D [EC:4.2.2.29]	None
K08307	KMM289	KMM289	3991	c_1	None	peptidoglycan lytic transglycosylase D [EC:4.2.2.29]	None
K08475	KMM289	KMM289	2501	c_1	None	two-component system, NtrC family, phosphoglycerate transport system sensor histidine kinase PgtB [EC:2.7.13.3]	None
K02986	KMM289	KMM289	2320	c_1	None	small subunit ribosomal protein S4	None
K03497	KMM289	KMM289	2546	c_1	None	ParB family transcriptional regulator, chromosome partitioning protein	None
K03656	KMM289	KMM289	2463	c_1	None	ATP-dependent DNA helicase Rep [EC:5.6.2.4]	None
K03118	KMM289	KMM289	2592	c_1	None	sec-independent protein translocase protein TatC	None
K01928	KMM289	KMM289	2148	c_1	None	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]	None
K23227	KMM289	KMM289	2538	c_1	None	ferric hydroxamate transport system substrate-binding protein	None
K02996	KMM289	KMM289	2205	c_1	None	small subunit ribosomal protein S9	None
K02982	KMM289	KMM289	2337	c_1	None	small subunit ribosomal protein S3	None
K02389	KMM289	KMM289	1059	c_1	None	flagellar basal-body rod modification protein FlgD	None
K02389	KMM289	KMM289	2175	c_1	None	flagellar basal-body rod modification protein FlgD	None
